AreaManagerId,SellingPointId,StartDateSellingPoint,EndDateSellingPoint,SellingPointDesc,Location
363,17519,20060404,,OSDORPPLEIN 554 T/O,"(52.358349869, 4.804007345)"
363,15758,20060404,,INGENHOUSZHOF 22 T/H,"(52.347053089, 4.935246691)"
363,15207,20090721,,Boymansweg 15_BORD,"(52.365102616, 4.82687941)"
363,19559,20091020,,Olof Palmeplein ( Parkeer terrein ) P4,"(52.397241147, 4.942410234)"
363,15139,20070803,,JAN EVERTSENSTRAAT 267,"(52.36968406, 4.838501995)"
363,10636,20060404,,SPUISTRAAT 122 T/O,"(52.374433925, 4.890288603)"
363,13360,20060404,,Valeriusstraat 149_BORD,"(52.353124778, 4.865160492)"
118,23155,20150101,,Schutstraat N3,"(52.72036922, 6.476620968)"
363,15574,20060404,,MIDDENWEG 141 T/H,"(52.351391771, 4.93448863)"
363,15171,20090721,,Pieter Calandlaan 12,"(52.356964591, 4.832715778)"
363,12560,20060404,,Rubensstraat 91_BORD,"(52.345323125, 4.874011458)"
796,73020,20110101,,,"(51.688368548, 5.314470734)"
363,16056,20060404,,VAN DER HOOPSTRAAT 51 T/H,"(52.384378407, 4.873512796)"
363,16088,20060404,,DE KEMPENAERSTRAAT 149 T/O_BORD,"(52.379395044, 4.870029344)"
301,9722,20130118,,Verkooppunt Rozengracht,"(52.143134447, 6.19363795)"
363,15053,20070801,,HENRI DUNANTSTRAAT 37_BORD,"(52.348238617, 4.828893114)"
796,73054,20110101,,,"(51.68447389, 5.29799097)"
363,15704,20060404,,RADIOWEG 47 T/O,"(52.352441818, 4.941383738)"
363,15724,20060404,,LAMARCKHOF 2 T/O_BORD,"(52.352565783, 4.943374335)"
363,12123,20060404,,JAN PIETER HEIJESTRAAT 143 T/H_BORD,"(52.36134771, 4.864948066)"
363,13653,20060404,,VON ZESENSTRAAT 213 T/H,"(52.364202998, 4.925536665)"
363,12097,20060404,,JACOB VAN LENNEPKADE 68 T/H_BORD,"(52.365378034, 4.872177329)"
363,10122,20060404,,HERENGRACHT 543 T/O,"(52.365066151, 4.894636006)"
363,15735,20060404,,KRUISLAAN 180 T/O,"(52.344751387, 4.935273002)"
307,9010,20150216,,Piet Mondriaanlaan,"(52.157836696, 5.37979418)"
717,4318,20130101,,,"(51.585806004, 3.630532022)"
363,15824,20090428,,Duivendrechtsekade 82,"(52.33763708, 4.935303874)"
363,12612,20060404,,Rijnsburgstraat 36,"(52.347569334, 4.849832831)"
363,16041,20060404,,JAN VAN GALENSTRAAT 2 T/H,"(52.376005488, 4.867889772)"
363,18842,20111003,,van  Nijenrodeweg 2A,"(52.32757632, 4.865713217)"
363,14609,20060404,,UITERWAARDENSTRAAT 185 T/O,"(52.342900299, 4.900421335)"
363,14515,20060404,,UITERWAARDENSTRAAT 98 T/H,"(52.34301, 4.907540056)"
363,10154,20060404,,NICOLAAS WITSENSTRAAT 10 T/H,"(52.358806838, 4.896206496)"
363,18883,20111003,,Kastelenstraat 113,"(52.325901253, 4.878318358)"
1676,9657,20150301,,hele jaar betaald parkeren,"(51.6505, 3.924333)"
363,13317,20060404,,Valeriusstraat 85_BORD,"(52.354302721, 4.8690685)"
796,73056,20110101,,,"(51.684553827, 5.295707481)"
363,14651,20060404,,AMSTELDIJK 852 T/H_BORD,"(52.3397618, 4.910325896)"
363,18601,20060404,,DE BOELELAAN 8 T/H_BORD,"(52.335699454, 4.878702238)"
363,16798,20130625,,IJburglaan 561,"(52.358590549, 4.989300589)"
363,19118,20070206,,Bestevaarstraat 215,"(52.379427342, 4.857508827)"
153,8048,20110101,20500101,,"(52.221541236, 6.897470405)"
363,15648,20060404,,LORD KELVINSTRAAT 5 T/H,"(52.350725897, 4.941964055)"
363,16165,20060404,,KNOLLENDAMSTRAAT 86 T/H,"(52.390335352, 4.876887624)"
363,10222,20060404,,PRINSENGRACHT 669 T/O,"(52.366124111, 4.883083509)"
363,15794,20060404,,HUISMANSHOF 38 T/O,"(52.341235685, 4.941844888)"
363,15264,20090721,,Lobo Braakensiekstraat 42,"(52.35448538, 4.820760738)"
796,73025,20110101,,,"(51.692447689, 5.302556427)"
363,16769,20060404,,JAVASTRAAT 221 T/H,"(52.363404312, 4.943438957)"
363,13290,20060404,,Nicolaas Maesstraat  98_BORD,"(52.354228826, 4.878323507)"
363,18855,20111003,,de Cuserstraat 11,"(52.323553586, 4.865241215)"
363,13188,20060404,,Albert Cuypstraat 36,"(52.354694357, 4.888487212)"
363,14641,20060404,,LEKSTRAAT 160 T/O,"(52.344198684, 4.9024713)"
363,12608,20060404,,Aalsmeerplein 8,"(52.347339353, 4.846187133)"
363,18815,20060404,,Jollenpad 10,"(52.33554423, 4.851535158)"
363,13056,20060404,,Van Woustraat 65,"(52.355693116, 4.900682867)"
363,14054,20060404,,Ortliuskade t/o 18,"(52.366064922, 4.850034037)"
479,75039,20130514,,1125,"(52.443401724, 4.819327848)"
363,15097,20070801,,POSTJESWEG 415,"(52.363832759, 4.83694329)"
164,8513,20130101,,,"(52.268549579, 6.791520688)"
363,10315,20060404,,HERENGRACHT 284 T/O,"(52.370677282, 4.886708728)"
363,10203,20060404,,DERDE WETERINGDWARSSTRAAT 19 T/O,"(52.361021236, 4.889884189)"
363,15536,20060404,,JAMES WATTSTRAAT 2 T/H,"(52.352788208, 4.926866398)"
363,12210,20060404,,HASEBROEKSTRAAT 88 T/O,"(52.365780187, 4.862960473)"
363,15225,20090721,,Hemsterhuisstraat 1,"(52.362721871, 4.826302539)"
479,75025,20130514,,1154,"(52.444595138, 4.819831542)"
363,10517,20060404,,HERENGRACHT 130 T/O_BORD,"(52.375421798, 4.888291353)"
363,16825,20081016,,IJburglaan 489,"(52.351913997, 5.001824187)"
363,13061,20060404,,1e Jan vd Heijdenstr 85,"(52.353207554, 4.888940906)"
363,14589,20060404,,GREVELINGENSTRAAT 26 T/H,"(52.345963622, 4.888309578)"
118,23151,20150101,,Dekkersplein,"(52.726953831, 6.476254144)"
363,16768,20060404,,JAVASTRAAT 132 T/H,"(52.363799216, 4.940458742)"
363,14571,20060404,,CHURCHILL-LAAN 72 T/H,"(52.346969372, 4.898914812)"
363,12719,20080918,,Valschermkade,"(52.341416189, 4.846063662)"
363,15168,20090721,,Cornelis Lelylaan 91A,"(52.357524368, 4.829752128)"
717,4319,20130101,,,"(51.587152621, 3.635239137)"
796,73080,20110101,,,"(51.691248475, 5.295799791)"
363,18006,20060404,,JOHAN SCHIPPERSPLANTSOEN 15 T/O,"(52.380282818, 4.825866118)"
363,10610,20060404,,BINNENKANT 26 T/H,"(52.373423447, 4.904542241)"
473,236112,20120101,,,"(52.367819113, 4.527812864)"
363,16870,20110323,,Brigantijnkade 51,"(52.36296279, 4.986903987)"
363,13112,20060404,,Henrick de Keijserstraat 11,"(52.352349246, 4.897448494)"
363,10716,20060404,,PRINSENGRACHT 348 T/O,"(52.368215307, 4.882333062)"
363,13165,20060404,,Ferdinand Bolstraat 321,"(52.349094532, 4.891551892)"
363,12537,20060404,,Quinten Massijsstraat 2 t/o,"(52.348113973, 4.87515264)"
58,9952,20140101,20991231,Keppelstraat,"(53.324559464, 5.998907988)"
363,16216,20080805,,Vredenhofweg,"(52.384864721, 4.861084084)"
363,11236,20060404,,PLANTAGE WESTERMANLAAN 5 T/O,"(52.365280122, 4.912438079)"
363,19115,20070205,,Admiraal de Ruyterweg 308,"(52.380258087, 4.855544924)"
301,9711,20130118,,Verkooppunt Isendoornstraat,"(52.142990055, 6.200123177)"
405,21523,20140601,,Visserseiland,"(52.634117634, 5.056482638)"
221,9800,20120101,,,"(52.013203583, 6.137898443)"
363,18768,20060404,,VALKHOF 92 T/H,"(52.331724524, 4.870584035)"
153,8143,20110101,20500101,,"(52.212423108, 6.897298747)"
363,11261,20060404,,IR. JAKOBA MULDERPLEIN 43 T/H_BORD,"(52.366215635, 4.924421975)"
363,16005,20060404,,VAN REIGERSBERGENSTRAAT 486 T/H,"(52.373617656, 4.869206026)"
363,16776,20060404,,INSULINDEWEG 519 T/H,"(52.361912539, 4.940451176)"
826,26214,20121101,,Rulstraat 17,"(51.645424809, 4.855965105)"
363,14063,20060404,,Hoofdweg t/h 144_BORD,"(52.36468264, 4.853295115)"
363,18212,20060404,,TELEPORTBOULEVARD 15 T/O,"(52.387643379, 4.841263826)"
363,13671,20060404,,PIETER NIEUWLANDSTRAAT 88 T/H_BORD,"(52.36202114, 4.929388615)"
363,15785,20060404,,BRINKSTRAAT 38 T/O,"(52.34180809, 4.945491076)"
363,14015,20060404,,Nickeriestraat t/h 13_BORD,"(52.362924048, 4.855187353)"
361,72005,20120604,,,"(52.627353427, 4.738749126)"
363,10634,20060404,,SPUISTRAAT 38 T/H,"(52.37637669, 4.892763235)"
307,9001,20150216,,Parkeerterrein Julianaplein,"(52.149986727, 5.38473615)"
363,19572,20140305,,tt. Neveritaweg 5,"(52.401650265, 4.894534346)"
363,16632,20060404,,CRUQUIUSWEG 30 T/H,"(52.368499706, 4.935777421)"
363,14068,20060404,,Hudsonstraat t/h 45,"(52.365801074, 4.854054724)"
164,8527,20130101,,,"(52.265095604, 6.799358298)"
363,13130,20060404,,Amsteldijk 95,"(52.351301613, 4.908809666)"
173,5026,20150520,,Westwal,"(52.311145531, 6.925846156)"
718,118440,20150101,,Kenau Hasselaarstraat (plein),"(51.445768016, 3.566286756)"
718,118441,20150101,,Komstraat (Aldi),"(51.445158016, 3.570087123)"
363,13651,20060404,,PONTANUSSTRAAT 21_BORD,"(52.364949584, 4.928707778)"
363,14107,20060404,,Jan Evertsenstraat 25,"(52.371284368, 4.858231975)"
363,13361,20060404,,Valeriusplein 12_BORD,"(52.352674331, 4.863439951)"
363,10535,20060404,,PRINSENGRACHT 195 T/O,"(52.37756115, 4.885979588)"
363,11298,20060404,,CONRADSTRAAT 123 T/H_BORD,"(52.369528138, 4.927767741)"
363,16619,20060404,,JAVAKADE 440 T/O_BORD,"(52.3783175, 4.926901533)"
363,16051,20060404,,VAN DER HOOPSTRAAT 15 T/H_BORD,"(52.384425375, 4.875450856)"
363,13575,20060404,,PLATANENWEG 12 T/H,"(52.353506088, 4.914200024)"
363,15166,20090721,,Hendrik de Bruijnstraat 25,"(52.356506055, 4.828128845)"
363,12557,20060404,,Minervalaan 64,"(52.346347518, 4.872576412)"
363,14065,20060404,,Hoofdweg t/h 242,"(52.367523185, 4.85247166)"
153,8102,20110101,20500101,,"(52.219705915, 6.882353774)"
363,12524,20060404,,Apollolaan 151 t/o,"(52.350151194, 4.873324508)"
90,51205,20130702,,Sander Israelplein I,"(53.106082532, 6.09636894)"
363,13034,20060404,,Hemonystraat 7,"(52.357900545, 4.902035429)"
363,10862,20060404,,VOORMALIGE STADSTIMMERTUIN 4 T/H,"(52.36139077, 4.905775373)"
153,8195,20110101,20500101,,"(52.21712566, 6.901003708)"
363,10137,20060404,,WETERINGSCHANS 269 T/H,"(52.35948322, 4.897681948)"
363,19560,20091020,,Olof Palmeplein ( Parkeer terrein ) P4,"(52.397485284, 4.94177874)"
363,11276,20060404,,LAAGTE KADIJK 10 T/O_BORD,"(52.369841676, 4.912522275)"
717,4309,20130101,,,"(51.561762941, 3.498852404)"
153,8186,20110101,20500101,,"(52.213615761, 6.907589728)"
363,19513,20090302,,Hildsven 280,"(52.400721235, 4.941556549)"
363,12139,20060404,,OVERTOOM 466 T/O,"(52.35939102, 4.861399535)"
118,23151,20150101,,Hoofdstraat N-oost,"(52.728411981, 6.477678598)"
160,77727,20130101,,Bruchterweg,"(52.571250071, 6.619879388)"
777,9483,20130901,,Anna van Berchemlaan,"(51.571397038, 4.639446878)"
363,13141,20060404,,Jan Lievensstraat 58,"(52.349968952, 4.904802609)"
363,13161,20060404,,Mesdagstraat 59_BORD,"(52.348222423, 4.896313654)"
363,13259,20060404,,Reijnier Vinkeleskade 48,"(52.351202151, 4.880064604)"
363,13182,20060404,,Albert Cuypstraat 249,"(52.356722225, 4.897853824)"
479,75020,20130514,,1138,"(52.436894491, 4.824193309)"
363,13042,20060404,,Ruysdaelkade 129_BORD,"(52.354024628, 4.887091865)"
153,8190,20110101,20500101,,"(52.222684039, 6.899331389)"
363,16536,20060404,,BORNEOSTRAAT 28 T/H_BORD,"(52.365576456, 4.932989795)"
363,13356,20060404,,Koningslaan 30_BORD,"(52.35516129, 4.864117412)"
363,18810,20060404,,AMSTELVEENSEWEG 712 T/H,"(52.33336188, 4.856993273)"
363,16766,20060404,,MAKASSARSTRAAT 58 T/O_BORD,"(52.364167134, 4.940535874)"
484,21200,20150501,,de Smethstraat,"(52.13033117, 4.658734414)"
363,12629,20100817,,Tolstraat t/o 91_BORD,"(52.352267334, 4.903327479)"
363,16039,20060404,,BARENTSZPLEIN 65 T/O,"(52.389208801, 4.890122594)"
718,118424,20150101,,Burgemeester van Woelderenlaan,"(51.459391871, 3.537929787)"
363,17016,20120529,,Barbusselaan 402_BORD,"(52.318428787, 4.945940754)"
363,15282,20110531,,Andreasplein 89,"(52.356225044, 4.845366958)"
363,17052,20120529,,Pikoletstraat 17_BORD,"(52.316936341, 4.959892923)"
153,8037,20110101,20500101,,"(52.222197019, 6.891841234)"
153,8100,20110101,20500101,,"(52.220542523, 6.884444545)"
363,15134,20070803,,PIET MONDRIAANSTRAAT 1_BORD,"(52.366628518, 4.83659628)"
363,14164,20060404,,Jan van Galenstraat t/h 93,"(52.37487889, 4.861143028)"
363,10421,20060404,,OUDEZIJDS VOORBURGWAL 308 T/O,"(52.370164896, 4.894366048)"
363,15805,20081219,,Paul van Vlissingenstraat 12_BORD,"(52.333344457, 4.921138173)"
363,10124,20060404,,HERENGRACHT 548 T/O,"(52.364786722, 4.896757454)"
363,13145,20060404,,Jozef Israelskade 93,"(52.349174486, 4.903066762)"
479,75057,20130514,,1116,"(52.441751018, 4.82824459)"
363,14084,20060404,,Marco Polostraat  34_BORD,"(52.365969368, 4.856708647)"
796,73016,20110101,,,"(51.685615088, 5.314017299)"
363,19176,20070208,,Lucellestraat 45_BORD,"(52.381729688, 4.848876184)"
363,16060,20060404,,VAN HOGENDORPSTRAAT 173 T/H,"(52.382848804, 4.87253805)"
363,16861,20090730,,William Barlowlaan 1_BORD,"(52.361685456, 4.982318782)"
363,13171,20060404,,Pienemanstraat 38,"(52.349112272, 4.888939995)"
118,23152,20150101,,Raadhuisstraat,"(52.725927516, 6.475543308)"
363,11208,20060404,,SPINOZASTRAAT 41 T/O,"(52.361088071, 4.91099682)"
153,8185,20110101,20500101,,"(52.214981219, 6.907188667)"
363,13289,20060404,,Wouwermanstraat 43,"(52.354777637, 4.878156128)"
363,13024,20060404,,Gerard Douplein 50,"(52.356106991, 4.892425626)"
363,18854,20111003,,Marguette 2,"(52.323685821, 4.868179805)"
1676,9616,20150301,,Alleen gereguleerd van 1 april tot en met 31 oktober,"(51.707778, 3.689861)"
363,13714,20060404,,SMITSTRAAT 32 T/H_BORD,"(52.354214274, 4.92230364)"
363,17006,20120529,,Boris Pasternakstraat 1,"(52.320672803, 4.940903327)"
363,13054,20060404,,2e Jan vd Heijdenstr 109_BORD,"(52.356717368, 4.904551026)"
363,15734,20060404,,OUDEMANSHOF 11 T/H_BORD,"(52.345083594, 4.934002597)"
363,16548,20060404,,LANGKATSTRAAT 11 T/H_BORD,"(52.363293453, 4.938927196)"
363,18206,20060404,,ARLANDAWEG 98,"(52.385879136, 4.839096028)"
363,15746,20060404,,ROBERT KOCHPLANTSOEN 35 HOEK,"(52.347268887, 4.938033192)"
363,13592,20060404,,POPULIERENWEG 77 T/O_BORD,"(52.357534844, 4.924910446)"
114,78106,20140101,,Stationstraat (GPP),"(52.790006786, 6.898733048)"
363,19516,20090302,,Mariendaal 250_BORD,"(52.401811373, 4.943990624)"
479,75002,20130514,,1150,"(52.439720852, 4.820232355)"
1676,9642,20150301,,Alleen gereguleerd van 1 april tot en met 31 oktober,"(51.740944, 3.774722)"
363,13718,20060404,,TRANSVAALKADE 1 T/H,"(52.355352299, 4.927907444)"
363,10605,20060404,,KROMME WAAL 14 T/O,"(52.375028855, 4.902856512)"
363,12098,20060404,,BILDERDIJKKADE 105 T/H,"(52.365825729, 4.871912345)"
796,73108,20110101,,,"(51.688583543, 5.295206621)"
363,13023,20060404,,Daniel Stalpertstraat 74,"(52.356144411, 4.890713905)"
363,15243,20090721,,van Maurik Broekmanstraat 2,"(52.356312002, 4.826694267)"
363,11199,20060404,,ZEEBURGERPAD 17 T/H,"(52.366858368, 4.93009799)"
363,13595,20060404,,TWEEDE OOSTERPARKSTRAAT 207 T/H,"(52.358343546, 4.921269948)"
363,11061,20060404,,BLOEMGRACHT 134 T/O_BORD,"(52.374395725, 4.879107499)"
363,14169,20060404,,Willem de Zwijgerlaan t/o 61,"(52.372287506, 4.863415694)"
363,12517,20060404,,Apollolaan 140,"(52.350818209, 4.872103818)"
479,75023,20130514,,1104,"(52.442844808, 4.821245645)"
405,21517,20140601,,Vale Hen,"(52.642802316, 5.052234494)"
363,11214,20060404,,LEPELKRUISSTRAAT 38 T/O,"(52.36316204, 4.908413386)"
363,14020,20060404,,Baarsjesweg t/o 224_BORD,"(52.363818574, 4.858465483)"
363,11213,20060404,,NIEUWE ACHTERGRACHT 73 T/O,"(52.362803965, 4.90863667)"
777,9463,20130901,,Bogaard,"(51.566844758, 4.639511031)"
363,10604,20060404,,GELDERSEKADE 86 T/O_BORD,"(52.374143496, 4.900971776)"
363,15751,20060404,,VAN 'T HOFFLAAN 53 T/O,"(52.346794482, 4.933669638)"
363,12173,20060404,,PIETER LANGENDIJKSTRAAT 42_BORD,"(52.360526781, 4.861146062)"
363,11038,20060404,,MARNIXKADE 3,"(52.383709638, 4.881791575)"
363,18875,20111003,,Kastelenstraat 163,"(52.325973401, 4.875682302)"
363,14640,20060404,,ROOSEVELTLAAN 238 T/O_BORD,"(52.34249502, 4.894709956)"
363,11009,20060404,,BOOMSTRAAT 45 T/H_BORD,"(52.379143161, 4.884589198)"
118,23156,20150101,,Schutsplein O1,"(52.719280764, 6.476448578)"
796,73105,20110101,,,"(51.678917872, 5.293597058)"
200,55040,20150410,29991231,ORPHEUS,"(52.219650843, 5.951170338)"
363,18841,20111003,,van Nijenrodeweg 893,"(52.327594668, 4.863564496)"
363,14714,20060404,,RIJNSTRAAT 209 T/O,"(52.341675253, 4.907217053)"
473,236111,20120101,,,"(52.37399768, 4.52698774)"
363,15587,20060404,,BERTRAND RUSSELLSTRAAT 142 T/O,"(52.348061873, 4.921888669)"
301,9716,20130118,,Verkooppunt Marspoortstraat,"(52.14149623, 6.191339353)"
717,4324,20130101,,,"(51.565472476, 3.49685898)"
796,73010,20110101,,,"(51.683792976, 5.312010311)"
363,12016,20060404,,DERDE HELMERSSTRAAT 30 T/H,"(52.365229065, 4.876865549)"
363,14650,20060404,,ZUIDERLIJKE WANDELWEG 37_BORD,"(52.338122127, 4.901424139)"
718,118432,20150101,,Kenau Hasselaarstraat,"(51.450608931, 3.55849022)"
363,13540,20060404,,TILANUSSTRAAT 2 T/H,"(52.358131025, 4.910294289)"
363,15773,20060404,,MIDDENWEG 512 T/O,"(52.340976524, 4.95040076)"
363,14039,20060404,,Antillenstraat t/h 32,"(52.359844761, 4.850988319)"
363,15246,20090721,,van Mourik Broekmanstraat 71,"(52.357356664, 4.82321466)"
363,12208,20060404,,JAN PIETER HEIJESTRAAT 51 T/O_BORD,"(52.365135924, 4.862539735)"
363,13126,20060404,,Lutmastraat t/o 42,"(52.350524051, 4.894704389)"
307,9003,20150216,,De Bosch Kemperlaan,"(52.149018517, 5.373883678)"
363,10166,20060404,,UTRECHTSEDWARSSTRAAT 136 T/H_BORD,"(52.361853782, 4.901190811)"
363,13380,20060404,,Cornelis Krusemanstraat 41_BORD,"(52.350760441, 4.861263419)"
363,13375,20060404,,De Lairessestraat 165,"(52.351780122, 4.865364881)"
221,9800,20120101,,,"(52.013540155, 6.136712218)"
363,14012,20060404,,Postjeskade t/h 13,"(52.363751661, 4.85605312)"
363,12595,20060404,,Woestduinstraat 81_BORD,"(52.352093963, 4.847519692)"
363,12009,20060404,,EERSTE HELMERSSTRAAT 29 T/H,"(52.36376883, 4.876350657)"
363,19519,20090302,,Zilverberg 108_BORD,"(52.400740461, 4.942930241)"
363,12545,20060404,,Stadionweg  168_BORD,"(52.346876707, 4.873917898)"
363,13281,20060404,,De Lairessestraat 19,"(52.354786532, 4.876482706)"
221,9800,20120101,,,"(52.014948403, 6.129362565)"
363,14601,20060404,,ALBLASSTRAAT 66 T/O,"(52.340878058, 4.899189592)"
363,14102,20060404,,Admiralengracht to 34,"(52.366015996, 4.858122704)"
363,19166,20070207,,Spaarndammerdijk 595,"(52.387997313, 4.846387613)"
363,16586,20060404,,STUURMANKADE 370 T/H,"(52.372874979, 4.951627912)"
363,10536,20060404,,PRINSENGRACHT 135 T/O,"(52.378513069, 4.886852843)"
90,51218,20130702,,Burgemeester Wuiteweg,"(53.103879365, 6.09805404)"
363,15798,20060404,,Radioweg 64,"(52.349053399, 4.945955443)"
363,15703,20060404,,OMVAL 1 T/O_BORD,"(52.34519478, 4.914439353)"
363,16863,20090730,,Edmond Halleylaan t/o 17_BORD,"(52.360236586, 4.98199327)"
717,4312,20130101,,,"(51.579641811, 3.543266158)"
363,13363,20060404,,Hendrik Jacobszstraat 7,"(52.351937558, 4.860256718)"
363,16034,20060404,,SPAARNDAMMERSTRAAT 113 T/H,"(52.390543379, 4.878413381)"
363,10827,20060404,,NIEUWE HERENGRACHT 105 T/O,"(52.3680959, 4.907847119)"
363,19588,20131029,,ms. van Riemsdijkweg 47,"(52.399950487, 4.891624696)"
363,10654,20060404,,OUDEZIJDS VOORBURGWAL 30 T/O,"(52.375249592, 4.899695285)"
363,15183,20090721,,Justus Halbertsmastraat 62_BORD,"(52.35984906, 4.829790895)"
173,5014,20150520,,Kortestraat,"(52.311701397, 6.926503355)"
439,7944,20060125,,Waterlandlaan,"(52.504754025, 4.957807413)"
796,73028,20110101,,,"(51.693809887, 5.302822057)"
363,13573,20060404,,VROLIKSTRAAT 191 T/O,"(52.355143337, 4.914163791)"
363,13683,20060404,,TUGELAWEG 77 T/O_BORD,"(52.355057023, 4.918462028)"
363,13432,20060404,,Stadionkade 137,"(52.342802114, 4.859642108)"
363,10518,20060404,,HERENGRACHT 168 T/O,"(52.37412077, 4.887101518)"
363,10150,20060404,,REGULIERSGRACHT 105 T/H,"(52.360469172, 4.896417016)"
363,19174,20070208,,Hertspieghelweg 90_ BORD,"(52.382013789, 4.850809948)"
405,21515,20140601,,Veemarkt,"(52.643456094, 5.054611807)"
363,12167,20060404,,KANAALSTRAAT 102 T/H_BORD,"(52.36199918, 4.862423832)"
363,16020,20060404,,EERSTE HUGO DE GROOTSTRAAT 43 T/H,"(52.376493702, 4.872138786)"
363,10701,20060404,,LIJNBAANSGRACHT 173 T/O,"(52.369634121, 4.877904249)"
363,16081,20060404,,SCHAEPMANSTRAAT 226 T/O,"(52.379684618, 4.86934534)"
363,16208,20060404,,STAVANGERWEG 2,"(52.392396063, 4.881412034)"
363,12216,20060404,,BELLAMYSTRAAT 62 T/O_BORD,"(52.366853598, 4.8648141)"
363,12031,20060404,,OVERTOOM 261 T/H,"(52.360642864, 4.867442804)"
363,15273,20090721,,Louis Bouwmeesterstraat 130,"(52.352490119, 4.826859042)"
363,15235,20090721,,Hendrik van Wijnstraat 16_BORD,"(52.360096571, 4.823679921)"
363,19532,20090302,,Het Hoogt 317,"(52.396971878, 4.939060685)"
363,15629,20060404,,DARWINPLANTSOEN 4 T/H_BORD,"(52.346707575, 4.929704705)"
363,15643,20060404,,VAN MARUMSTRAAT 13 T/O_BORD,"(52.350419261, 4.938690598)"
153,8169,20110101,20500101,,"(52.212441599, 6.894937403)"
363,10854,20060404,,RAPENBURG 56 T/H,"(52.371190105, 4.908725081)"
363,13657,20060404,,COMMELINSTRAAT 298 T/H,"(52.363929364, 4.927493108)"
363,13522,20060404,,ANDREAS BONNSTRAAT 46 T/H,"(52.35924554, 4.91438961)"
363,19103,20070205,,de Rijpstraat 125,"(52.377296052, 4.8596744)"
363,18901,20111003,,Grote Ruwenberg 30_BORD,"(52.325727149, 4.884103543)"
363,18915,20140325,,Amstelveenseweg 1114,"(52.323062269, 4.857589721)"
160,77728,20130101,,Bruchterweg,"(52.572324026, 6.618511914)"
363,15201,20090721,,Boymansweg 41,"(52.364156966, 4.827425476)"
153,8148,20110101,20500101,,"(52.214253753, 6.90388627)"
363,18531,20060404,,DE BOELELAAN 28 T/O_BORD,"(52.334960098, 4.88699357)"
363,12605,20060404,,Rietwijkerstraat 52,"(52.349600054, 4.847546728)"
363,13172,20060404,,Jozef Israelskade 5,"(52.348648686, 4.886952962)"
363,18404,20060608,,Danzigerbocht t/o 12,"(52.396057971, 4.876392291)"
363,12087,20060404,,DE CLERCQSTRAAT 60 T/H,"(52.370865378, 4.869533912)"
363,14598,20060404,,WAALSTRAAT 103 T/H,"(52.342818954, 4.902252401)"
363,14095,20080314,,Jan Evertsenstraat 124,"(52.370464536, 4.852154535)"
363,16008,20060404,,TWEEDE HUGO DE GROOTSTRAAT 21 T/H,"(52.374291899, 4.874039063)"
363,10220,20060404,,PRINSENGRACHT 769 T/O,"(52.363565184, 4.886982842)"
363,13335,20060404,,Koninginneweg 20,"(52.354786956, 4.867790638)"
479,75017,20130514,,1134,"(52.436709528, 4.819301761)"
363,13703,20060404,,SCHALK BURGERSTRAAT 2_BORD,"(52.353402081, 4.920060807)"
479,75030,20130514,,1140,"(52.445186516, 4.81419664)"
153,8181,20110101,20500101,,"(52.227038439, 6.89412046)"
363,10722,20060404,,GROENMARKTKADE 1 T/O_BORD,"(52.371631741, 4.874881772)"
363,16789,20060419,,Zwanenbloemlaan 64,"(52.355592397, 4.992009771)"
363,14542,20060404,,VRIJHEIDSLAAN 45 T/O,"(52.346549749, 4.90829884)"
363,13270,20060404,,Jacob Obrechtplein 15_BORD,"(52.352664895, 4.878592342)"
363,19032,20061211,,Bos en lommerweg 377-379,"(52.378472353, 4.839400592)"
363,19584,20131029,,tt. Neveritaweg 5,"(52.401528478, 4.894542567)"
363,15198,20090721,,Robert Fruinlaan 3,"(52.36383583, 4.832455101)"
479,75036,20130514,,1146,"(52.44184065, 4.815983228)"
363,13069,20060404,,Ceintuurbaan 235,"(52.355623733, 4.903519159)"
363,15667,20060404,,CHRISTIAAN HUYGENSPLEIN 2 T/O,"(52.349199146, 4.938324315)"
363,19021,20070131,,Bos en lommerplantsoen 12,"(52.375391112, 4.845183732)"
114,78116,20140101,,Prins Hendrikweg,"(52.777869486, 6.897077378)"
307,9000,20150216,,Leusderweg,"(52.149411136, 5.384035597)"
439,7926,20040618,,Weerwal,"(52.509689674, 4.949022576)"
405,21513,20150119,,Noorderveemarkt,"(52.644544362, 5.052393349)"
153,8163,20110101,20500101,,"(52.216604865, 6.88797309)"
1676,9629,20150301,,Alleen gereguleerd van 1 april tot en met 31 oktober,"(51.731528, 3.772444)"
363,15591,20060404,,PAUWENPAD 0 T/H,"(52.349345583, 4.917086547)"
1676,9649,20150301,,Alleen gereguleerd van 1 april tot en met 31 oktober,"(51.739083, 3.815194)"
363,13321,20060404,,Willemsparkweg 127,"(52.356433945, 4.87249234)"
173,5023,20150520,,De Walgaarden,"(52.313907529, 6.925112313)"
718,118439,20150101,,Kenau Hasselaarstraat (plein),"(51.445301528, 3.567164075)"
363,15046,20070801,,U.J. Klarenstraat 35,"(52.350046456, 4.831535283)"
153,8044,20110101,20500101,,"(52.220807812, 6.890006295)"
718,118413,20150101,,Boulevard Bankert,"(51.446413529, 3.563201935)"
363,18328,20081003,,Contactweg_BORD,"(52.394368955, 4.855769104)"
363,14088,20060404,,Marco Polostraat t/h 209,"(52.370351383, 4.855409642)"
